z,y,x,tomo_id,dataset_id
62.0,164.1481320047135,131.5020047483091,mba2012-08-29-16,10205
59.0,173.3119553596404,428.1807858640682,mba2012-08-29-16,10205
62.0,244.90432532000696,254.6408810801396,mba2012-08-29-17,10205
71.0,212.83094357776275,221.99476037821245,mba2012-08-29-18,10205
49.0,208.82177085998225,209.39450326518795,mba2012-08-29-1,10205
67.0,230.58585132793368,225.43119413631007,mba2012-08-29-20,10205
51.0,280.98687978003176,267.24113819316415,mba2012-08-29-21,10205
32.0,247.1952811587387,246.04979668489565,mba2012-08-29-22,10205
68.0,264.3774499492268,264.9501823544324,mba2012-08-29-23,10205
73.0,261.5137551508121,199.6579409505781,mba2012-08-29-2,10205
79.0,250.6317149168364,216.84010974106604,mba2012-08-29-3,10205
71.0,251.20445387651924,201.3761578296269,mba2012-08-29-4,10205
55.0,79.38276597163947,117.18353075623575,mba2012-08-29-5,10205
54.0,241.4678915619094,395.534665162141,mba2012-08-29-5,10205
77.0,365.7522458131058,362.315805500531,mba2012-08-29-6,10205
44.0,124.62914378659114,205.9580695070904,mba2012-08-29-6,10205
79.0,266.6684057879585,246.62253564457853,mba2012-08-29-7,10205
71.0,256.9318434733486,213.9764149426514,mba2012-08-29-8,10205
52.0,207.6762929406164,224.2857162169442,mba2012-08-29-9,10205
63.0,306.29536363385694,287.3547276024305,mba2012-09-19-10,10229
56.0,198.87792000270275,242.75263066792763,mba2012-09-19-11,10229
84.0,369.633524292459,149.07420887007527,mba2012-09-19-12,10229
88.0,377.9341439454333,181.0908846744045,mba2012-09-19-12,10229
57.0,211.3288494821641,130.10136394899126,mba2012-09-19-13,10229
38.0,355.9967920054299,131.28716675655895,mba2012-09-19-14,10229
61.0,216.0720607124352,213.7004618825177,mba2012-09-19-14,10229
73.0,203.62113123297377,192.3560113462982,mba2012-09-19-14,10229
78.0,346.9874921869554,228.48294409708063,mba2012-09-19-15,10229
69.0,299.7019511165601,219.4908689218347,mba2012-09-19-16,10229
91.0,51.18644584834061,127.11119975872896,mba2012-09-19-16,10229
103.0,27.729761068918947,150.68368943228927,mba2012-09-19-16,10229
70.0,194.13470877243176,211.3288562673822,mba2012-09-19-17,10229
86.0,173.5871374422831,231.48367477331985,mba2012-09-19-18,10229
77.0,208.55510752611107,258.3131397486844,mba2012-09-19-19,10229
91.0,332.15880783015064,178.9566784639897,mba2012-09-19-19,10229
84.0,242.22148504083003,139.99987019695777,mba2012-09-19-19,10229
57.0,280.46721463404185,184.61609046983284,mba2012-09-19-1,10229
61.0,207.7769955595045,330.75833570000805,mba2012-09-19-20,10229
71.0,209.1345310467985,249.24058141426443,mba2012-09-19-21,10229
59.0,284.0023094318806,133.48421380172266,mba2012-09-19-22,10229
72.0,301.8472509156629,249.2562670485031,mba2012-09-19-23,10229
70.0,276.5480038983905,319.2369117560476,mba2012-09-19-24,10229
58.0,166.86124419837347,259.35386997387616,mba2012-09-19-24,10229
88.0,208.95724386702864,270.026095241986,mba2012-09-19-2,10229
69.0,230.8945958070321,299.07826402739585,mba2012-09-19-3,10229
58.0,178.71927227405098,246.9029404944148,mba2012-09-19-4,10229
78.0,219.03656773135447,300.85696823874747,mba2012-09-19-5,10229
81.0,253.4248491508193,203.62113801819183,mba2012-09-19-6,10229
53.0,229.1158915956804,219.62947592035647,mba2012-09-19-7,10229
67.0,288.9989333778519,169.82575800251095,mba2012-09-19-8,10229
57.0,210.73594807838023,235.04491241873728,mba2012-09-19-9,10229
62.0,268.24738424541624,179.31218046305293,mba2012-09-19-9,10229
37.0,227.3371873843288,98.08468814466198,mba2012-09-26-1,10229
51.0,98.08468135944388,65.47511093654879,mba2012-09-26-2,10229
38.0,289.5918347816358,219.0365745165726,mba2012-09-26-3,10229
38.0,90.96986451403738,98.67758954844584,mba2012-09-26-3,10229
85.0,237.41651124865467,115.27882885439436,mba2012-09-26-4,10229
70.0,212.5146522897319,201.24953240305632,mba2012-09-26-6,10229
60.0,211.3288494821641,195.91341976900145,mba2012-09-26-7,10229
38.0,246.3100323054128,61.32480111006166,mba2012-09-26-8,10229
63.0,84.44794907241474,115.87173025817822,mba2012-09-26-8,10229
54.0,126.54394874106993,127.13685693007189,mba2012-09-26-9,10229
81.0,277.1409053021744,219.0365745165726,mba2012-09-28-10,10207
66.0,272.99059547568726,248.6816447057664,mba2012-09-28-11,10207
73.0,267.6544828416324,265.28288401171494,mba2012-09-28-12,10207
62.0,402.83600290435606,168.04705379115933,mba2012-09-28-13,10207
49.0,207.178539655677,363.7045170398383,mba2012-09-28-13,10207
86.0,252.83194774703543,205.9927436333273,mba2012-09-28-14,10207
53.0,251.6461449394677,247.49584189819865,mba2012-09-28-15,10207
60.0,287.2202291665003,205.39984222954348,mba2012-09-28-16,10207
73.0,302.04276426109715,261.7254755890117,mba2012-09-28-17,10207
76.0,277.7338067059583,302.04277104631524,mba2012-09-28-18,10207
64.0,354.21808779407826,238.00941943765665,mba2012-09-28-19,10207
74.0,229.1158915956804,197.0992225765692,mba2012-09-28-1,10207
61.0,198.87792000270275,242.15972926414372,mba2012-09-28-20,10207
80.0,107.5711038199859,64.8822095327649,mba2012-09-28-21,10207
53.0,381.4915523681366,382.6773619609223,mba2012-09-28-21,10207
58.0,229.7087929994643,236.230715226305,mba2012-09-28-22,10207
75.0,239.78811686379012,322.79432017875087,mba2012-09-28-23,10207
69.0,272.99059547568726,208.36434924846287,mba2012-09-28-24,10207
70.0,235.0449056335192,350.0677847528092,mba2012-09-28-25,10207
63.0,290.18473618541964,269.43319383820204,mba2012-09-28-26,10207
77.0,200.6566242140544,268.8402924344182,mba2012-09-28-2,10207
66.0,228.52299019189653,243.9384334754954,mba2012-09-28-3,10207
62.0,239.19521546000632,205.9927436333273,mba2012-09-28-4,10207
82.0,240.97391967135795,232.6733068036017,mba2012-09-28-5,10207
74.0,246.3100323054128,226.74429276576305,mba2012-09-28-6,10207
57.0,246.3100323054128,189.98440573116272,mba2012-09-28-7,10207
45.0,281.8841165324454,277.7338134911763,mba2012-09-28-8,10207
76.0,244.5313280940612,277.14091208739245,mba2012-09-28-9,10207
70.0,205.8969320953989,429.2648938286077,ycw2012-09-23-13,10161
57.0,196.7193536246641,458.0635021333272,ycw2012-09-23-13,10161
48.0,207.4792732110428,439.3918769687288,ycw2012-09-23-13,10161
46.0,376.4733043618141,327.36212598113883,ycw2012-09-23-13,10161
48.0,401.47429398898817,326.4127213117525,ycw2012-09-23-13,10161
62.0,389.44850151009433,326.4127213117525,ycw2012-09-23-13,10161
65.0,360.6106675335864,100.86360595196416,ycw2012-09-23-18,10161
60.0,257.12764725753243,477.6969099267651,ycw2012-09-23-18,10161
54.0,266.0819204332803,469.9920702174008,ycw2012-09-23-18,10161
61.0,304.2521904442276,86.13719268816725,ycw2012-09-23-20,10161
60.0,324.18968850134104,97.53004872080352,ycw2012-09-23-20,10161
52.0,315.9615146999926,89.3018749194551,ycw2012-09-23-20,10161
61.0,299.0406722580935,202.1663331974301,ycw2012-09-23-21,10161
64.0,295.50061077000714,218.20072934935067,ycw2012-09-23-21,10161
68.0,304.246645034691,199.0427495314716,ycw2012-09-23-21,10161
73.0,298.62419443596565,209.45469508466672,ycw2012-09-23-21,10161
53.0,474.757250657874,381.12250587647327,ycw2012-09-23-21,10161
56.0,486.43294610139753,366.0937898199055,ycw2012-09-23-21,10161
60.0,483.7653457786884,378.43144131243537,ycw2012-09-23-21,10161
50.0,175.91094554285482,321.54947365704226,ycw2012-09-23-22,10161
48.0,61.65341349040115,351.8301386153007,ycw2012-09-23-22,10161
40.0,53.74033486997281,355.7866779255149,ycw2012-09-23-22,10161
64.0,362.2005482333545,303.92645737309914,ycw2012-09-23-23,10161
57.0,355.7117012418165,396.03211665161535,ycw2012-09-23-23,10161
63.0,397.5557402991021,349.823967527136,ycw2012-09-23-23,10161
61.0,372.5340041099735,393.2904025617899,ycw2012-09-23-23,10161
58.0,414.05973928431786,33.076569369114594,ycw2012-09-23-26,10161
62.0,429.8858965251745,23.91405728230284,ycw2012-09-23-26,10161
56.0,73.51430992869209,87.93632152831367,ycw2012-09-23-28,10161
56.0,80.47259641545529,67.06146206802407,ycw2012-09-23-28,10161
65.0,82.4606782688162,59.60615511792064,ycw2012-09-23-28,10161
64.0,72.2717587703415,76.50485087148843,ycw2012-09-23-28,10161
49.0,391.4094545068455,272.1823783584962,ycw2012-09-23-29,10161
55.0,395.8826386769075,257.5202746899595,ycw2012-09-23-29,10161
44.0,393.8379768942843,259.412918566323,ycw2012-09-23-29,10161
66.0,141.7297290664357,463.3589147347973,ycw2012-09-23-30,10161
63.0,123.65464085445468,457.84448104300645,ycw2012-09-23-30,10161
63.0,130.39450425553235,438.85032054906026,ycw2012-09-23-30,10161
58.0,129.1690745462455,466.1161315806927,ycw2012-09-23-30,10161
54.0,122.42921114516784,447.1219710867465,ycw2012-09-23-30,10161
47.0,125.79914284570668,453.2491196331807,ycw2012-09-23-30,10161
61.0,69.1694130315025,201.78608892764169,ycw2012-09-23-30,10161
69.0,75.62016201256779,211.66379830489788,ycw2012-09-23-30,10161
51.0,103.04673752966256,264.2981563387732,ycw2012-09-23-31,10161
57.0,115.74664958613482,261.27436775389884,ycw2012-09-23-31,10161
61.0,102.03880800137112,265.7092576783812,ycw2012-09-23-31,10161
56.0,208.7957515653496,77.70816456022901,ycw2012-09-23-32,10161
60.0,223.5115226784048,75.69230550364611,ycw2012-09-23-32,10161
64.0,203.5545180182341,84.15891354129428,ycw2012-09-23-32,10161
68.0,214.03698511246515,79.9256095224702,ycw2012-09-23-32,10161
54.0,146.72577297112534,506.7576837160865,ycw2012-09-23-32,10161
60.0,158.82092731062272,338.23186658575617,ycw2012-09-23-32,10161
57.0,133.4211031976782,344.2794437555049,ycw2012-09-23-32,10161
53.0,154.9907951031152,336.2160075291733,ycw2012-09-23-32,10161
51.0,137.04964949952742,344.2794437555049,ycw2012-09-23-32,10161
58.0,145.5162575371756,334.2001484725904,ycw2012-09-23-32,10161
60.0,35.09014661527208,97.65602633536707,ycw2012-09-23-34,10161
65.0,31.243432255410465,110.92055861075195,ycw2012-09-23-34,10161
65.0,44.24267388528765,85.7179472875207,ycw2012-09-23-34,10161
44.0,269.92455651512347,463.81364534240447,ycw2012-09-23-36,10161
51.0,266.2482673872629,473.923440444021,ycw2012-09-23-36,10161
47.0,347.12662820019506,492.30488608332377,ycw2012-09-23-36,10161
55.0,353.25377674662934,483.1141632636724,ycw2012-09-23-36,10161
56.0,330.8896845521444,489.85402666475005,ycw2012-09-23-36,10161
47.0,276.2446025869332,235.09617056481707,ycw2012-09-23-37,10161
65.0,460.8763425356609,424.8727816260806,ycw2012-09-23-37,10161
50.0,442.32361503288286,89.33891860384841,ycw2012-09-23-38,10161
47.0,506.2529807223058,328.4426463340794,ycw2012-09-23-38,10161
54.0,309.1962861281942,380.1821101006059,ycw2012-09-23-41,10161
50.0,501.4092632874532,213.26119703522943,ycw2012-09-23-41,10161
56.0,494.4255261899465,207.2086248840568,ycw2012-09-23-41,10161
60.0,505.1339230727903,218.3826042400677,ycw2012-09-23-41,10161
48.0,295.6218101475857,370.62807296571634,ycw2012-09-23-41,10161
45.0,306.22872512962283,377.7506150537205,ycw2012-09-23-41,10161
52.0,217.9315861702829,91.91038901785626,ycw2012-09-23-41,10161
55.0,233.4160573044364,100.2191296264264,ycw2012-09-23-41,10161
62.0,33.664901969142434,123.20249173693924,ycw2012-09-23-42,10161
53.0,403.88492399145537,211.32007418586687,ycw2012-09-23-42,10161
51.0,396.43560442078143,195.02468762501763,ycw2012-09-23-42,10161
59.0,398.76351678661706,199.21492988352173,ycw2012-09-23-42,10161
54.0,462.1833594508567,491.859229342964,ycw2012-09-23-42,10161
51.0,450.7041821176056,496.45090027626446,ycw2012-09-23-42,10161
57.0,379.7410917166694,475.6875177768676,ycw2012-09-23-42,10161
52.0,367.645937377172,483.5493680975409,ycw2012-09-23-42,10161
64.0,368.0491091884886,483.9525399088575,ycw2012-09-23-42,10161
54.0,409.7590589571526,355.7537715796393,ycw2012-09-23-43,10161
49.0,397.05914690068033,361.5997628437297,ycw2012-09-23-43,10161
53.0,385.3671643724995,364.22037961728745,ycw2012-09-23-43,10161
58.0,396.6559750893637,360.7934192210965,ycw2012-09-23-43,10161
45.0,396.6559750893637,360.39024740978,ycw2012-09-23-43,10161
58.0,491.1948160472005,251.4646629200761,ycw2012-09-23-43,10161
35.0,184.6612776544138,435.05528484465503,ycw2012-09-23-44,10161
60.0,411.1708327303396,148.4285115450449,ycw2012-09-23-44,10161
64.0,410.68026688091663,136.49140920908832,ycw2012-09-23-44,10161
67.0,410.02617908168617,157.2586968346566,ycw2012-09-23-44,10161
71.0,414.1142278268768,146.13920424773815,ycw2012-09-23-44,10161
58.0,186.5685441815669,374.0952247877877,ycw2012-09-23-45,10161
58.0,192.61885632444896,388.8122002704739,ycw2012-09-23-45,10161
66.0,192.1282904750261,368.20843459471325,ycw2012-09-23-45,10161
68.0,194.7446416719481,389.7933319693197,ycw2012-09-23-45,10161
73.0,192.94590022406425,378.8373613322088,ycw2012-09-23-45,10161
51.0,340.188407583172,463.610474166289,ycw2012-09-23-52,10161
55.0,348.886265691626,462.1194127762683,ycw2012-09-23-52,10161
52.0,330.24799831636744,465.5985560196499,ycw2012-09-23-52,10161
61.0,123.80351216883165,431.4373543457974,ycw2012-09-23-53,10161
47.0,221.7892499089272,457.2334609185135,ycw2012-09-23-54,10161
54.0,377.7909350975996,204.5338473000837,ycw2012-09-23-60,10161
49.0,130.71504998932144,48.18148097333208,ycw2012-09-23-63,10161
42.0,140.19100705859785,48.482756282612606,ycw2012-09-23-63,10161
51.0,126.72740601221658,421.02199068369725,ycw2012-09-23-63,10161
54.0,137.4358028950603,431.730387566541,ycw2012-09-23-63,10161
55.0,122.53716375371248,407.5200989618508,ycw2012-09-23-63,10161
60.0,129.98648332438643,422.4187381031986,ycw2012-09-23-63,10161
48.0,115.23192390799896,245.55562431071564,ycw2012-09-23-65,10161
57.0,125.46511036034912,238.52628637300447,ycw2012-09-23-65,10161
61.0,404.8118622736493,130.6231944253666,ycw2012-09-23-65,10161
62.0,417.3101884244632,142.51676285920567,ycw2012-09-23-65,10161
65.0,400.17538644350856,156.02301853831108,ycw2012-09-23-65,10161
64.0,387.2738884813781,142.51676285920567,ycw2012-09-23-65,10161
53.0,344.89613618491194,170.90265817459073,ycw2012-09-23-67,10161
54.0,360.82142273191687,179.3692662122389,ycw2012-09-23-67,10161
45.0,428.0846353841778,319.91294931358505,ycw2012-09-23-70,10161
72.0,38.01193430427479,358.0904758959109,ycw2012-09-23-71,10161
74.0,45.70536302399802,345.0912342660338,ycw2012-09-23-71,10161
71.0,55.677743677476506,254.4146196049619,ycw2012-09-23-72,10161
71.0,85.59788863377389,413.9636995170932,ycw2012-09-23-72,10161
48.0,332.3670873774556,461.02061746564806,ycw2012-09-23-74,10161
41.0,323.09413571717425,454.1666966732662,ycw2012-09-23-74,10161
56.0,334.38294643403856,452.75559533365816,ycw2012-09-23-74,10161
42.0,340.4305236037872,454.3682825789245,ycw2012-09-23-74,10161
65.0,80.83208169126102,406.0713804615415,ycw2012-09-23-74,10161
67.0,92.32247831378356,401.0317328200842,ycw2012-09-23-74,10161
59.0,301.0963268682509,420.8064740230791,ycw2012-11-14-16,10155
56.0,291.3705389929874,31.086829517084,ycw2012-11-14-17,10155
60.0,316.2723979519102,429.51657285984857,ycw2012-11-14-18,10155
46.0,444.6569832785189,133.21664809608436,ycw2012-11-14-19,10155
81.0,300.2640600497455,446.1178121657971,ycw2012-11-14-20,10155
79.0,217.2578635200029,42.35195618897762,ycw2012-11-14-21,10155
63.0,426.5520590557111,248.6816447057664,ycw2012-11-14-23,10155
66.0,188.7985961383769,459.1616430490424,ycw2012-11-14-25,10155
78.0,50.652569056733824,164.48964536845602,ycw2012-11-14-27,10155
62.0,196.50631438756724,385.64186897984166,ycw2012-11-14-28,10155
60.0,96.30597714809224,217.85077170900485,ycw2012-11-14-30,10155
73.0,395.7211860589496,338.80265808091553,ycw2012-11-14-31,10155
77.0,245.12422949784505,431.888178474984,ycw2012-11-14-32,10155
69.0,386.23476359840754,378.5270521344352,ycw2012-11-14-33,10155
61.0,397.4998902703012,476.3557837587747,ycw2012-11-14-37,10155
81.0,121.80073751079892,419.4372489955226,ycw2012-11-14-38,10155
77.0,246.90293370919667,71.40412497438754,ycw2012-11-14-40,10155
51.0,138.9948782205313,419.4372489955226,ycw2012-11-14-47,10155
53.0,81.48344205349537,382.0844605571384,ycw2012-11-14-49,10155
57.0,34.0513297507853,217.25786125826352,ycw2012-11-14-50,10155
60.0,291.96344039677126,427.73786864849694,ycw2012-11-14-52,10155
46.0,163.89673717945408,63.69640672519717,ycw2012-11-14-53,10155
58.0,312.71498952920695,454.4184318187713,ycw2012-11-14-56,10155
62.0,323.3872147973167,98.08468814466198,ycw2012-11-14-60,10155
48.0,479.9131853962599,267.6544896268504,ycw2012-11-14-62,10155
54.0,289.5918347816358,63.10350532141328,ycw2012-11-14-63,10155
58.0,67.84670976646622,381.4915591533546,ycw2012-11-14-64,10155
56.0,437.8171857276048,420.03015039930654,ycw2012-11-14-65,10155
42.0,291.96344039677126,26.343618286812983,ycw2012-11-14-66,10155
49.0,98.67758276322776,100.45629375979746,ycw2012-12-05-28,10155
54.0,397.15354683841576,462.6775504458318,ycw2013-01-03-11,10160
65.0,15.671386233485148,185.2411945008917,ycw2013-01-03-12,10160
46.0,447.51352874772806,381.3599749660798,ycw2013-01-03-14,10160
57.0,198.51490214983207,62.453272311139095,ycw2013-01-03-16,10160
77.0,145.7140476964747,138.40737825086805,ycw2013-01-03-17,10160
73.0,457.1553773541313,327.99245710991136,ycw2013-01-03-17,10160
75.0,462.0749551287527,317.03316835523003,ycw2013-01-03-17,10160
85.0,450.3142185358056,325.6196186060965,ycw2013-01-03-17,10160
50.0,162.93165536346845,432.4186530386444,ycw2013-01-03-19,10160
49.0,274.176398283255,147.8884060625075,ycw2013-01-03-22,10160
71.0,75.19929273395361,284.9438658029184,ycw2013-01-03-22,10160
71.0,64.61843122932765,296.48662380796486,ycw2013-01-03-22,10160
66.0,72.79455148290225,285.9057623033389,ycw2013-01-03-22,10160
64.0,160.33932875675083,52.43128005330351,ycw2013-01-03-23,10160
69.0,156.3651054639877,56.89725745357073,ycw2013-01-03-23,10160
58.0,164.94806203115064,61.188735737152186,ycw2013-01-03-23,10160
70.0,105.1994982048504,214.8862646900855,ycw2013-01-03-27,10160
58.0,473.9841713584212,263.5041798003633,ycw2013-01-03-28,10160
66.0,465.090650301663,265.28288401171494,ycw2013-01-03-28,10160
59.0,452.6397208222016,277.7338134911763,ycw2013-01-03-28,10160
56.0,41.16614659619181,256.9822643587407,ycw2013-01-03-28,10160
51.0,35.23713255835305,259.35386997387616,ycw2013-01-03-28,10160
53.0,35.83003396213692,252.83195453225352,ycw2013-01-03-28,10160
64.0,227.93008878811267,374.3767423079481,ycw2013-01-03-4,10160
65.0,341.174256910833,368.4477282701093,ycw2013-01-03-4,10160
74.0,98.08468135944388,269.43319383820204,ycw2013-01-03-5,10160
73.0,125.35814593350216,266.4686868192827,ycw2013-01-03-5,10160
65.0,106.08717424082224,265.75814656917544,ycw2013-01-03-5,10160
73.0,95.71307574430838,120.61494148844923,ycw2013-05-01-10,10155
71.0,421.80884782544007,360.7400100209189,ycw2013-05-01-11,10155
59.0,381.16691368214174,183.1509583955506,ycw2013-05-01-14,10157
76.0,80.29763924592761,133.06587096791066,ycw2013-05-01-15,10155
65.0,273.5834968794711,83.26215305006505,ycw2013-05-01-22,10157
79.0,384.4560593870559,370.8193338852449,ycw2013-05-01-23,10157
73.0,93.93437153295676,185.8340868577181,ycw2013-05-01-25,10155
84.0,360.7400032357009,127.13685693007189,ycw2013-05-01-26,10157
77.0,344.7316653335362,436.0384883014712,ycw2013-05-01-34,10155
72.0,192.948905964864,109.94271622033948,ycw2013-05-01-39,10157
72.0,430.10946747841433,181.0908846744045,ycw2013-05-01-40,10155
59.0,425.3662562481433,181.6837860781885,ycw2013-05-01-41,10157
89.0,174.38609064217354,130.34851777970982,ycw2013-05-01-4,10157
55.0,146.7025964697217,426.5520658409291,ycw2013-05-01-51,10155
79.0,380.3057495605688,409.3579251311968,ycw2013-05-01-52,10157
112.0,318.6440035670457,411.7295307463322,ycw2013-05-01-53,10155
80.0,396.3140874627334,429.51657285984857,ycw2013-06-04-10,10157
80.0,326.94462322001993,474.5770795474231,ycw2013-06-04-12,10157
57.0,457.9758334562565,307.3788836803701,ycw2013-06-04-7,10157
63.0,154.27065718369616,416.007950202592,ycw2013-06-04-7,10157
78.0,49.20771242762138,110.42673576290208,ycw2013-06-04-9,10157
92.0,364.407769147812,238.66366346153296,ycw2013-06-04-9,10157
59.0,345.3245667373201,130.10136394899126,ycw2013-08-20-11,10155
62.0,328.1304260275877,104.01370218250072,ycw2013-08-20-12,10155
54.0,367.26191867732354,334.0594468506445,ycw2013-08-20-13,10155
55.0,462.1261432827436,316.86530614091214,ycw2013-08-20-15,10155
59.0,334.0594400654265,334.0594468506445,ycw2013-08-20-16,10155
60.0,194.13470877243176,32.27263232465174,ycw2013-08-20-18,10155
54.0,177.53346946648324,117.057533065746,ycw2013-08-20-19,10155
72.0,367.8548200811074,380.8986577495707,ycw2013-08-20-20,10155
78.0,340.5813555070491,99.2704909522297,ycw2013-08-20-21,10155
68.0,205.99273684810927,82.6692516462812,ycw2013-08-20-23,10155
53.0,396.9069888665173,383.27026336470624,ycw2013-08-20-24,10155
50.0,290.77763758920355,334.6523482544284,ycw2013-08-20-25,10155
51.0,360.147101831917,173.97606782899803,ycw2013-08-20-26,10155
65.0,464.4977488978792,344.73167211875426,ycw2013-08-20-27,10155
52.0,460.9403404751759,195.3205183652176,ycw2013-08-20-28,10155
42.0,266.4686800340646,363.11161563605447,ycw2013-08-20-29,10155
50.0,401.6502000967883,382.6773619609223,ycw2013-08-20-31,10155
57.0,316.2723979519102,89.78406849168769,ycw2013-08-20-37,10155
56.0,487.0280022416664,211.3288562673822,ycw2013-08-20-39,10155
47.0,98.79506771372913,334.90227906392744,ycw2013-08-20-39,10155
62.0,351.8464821789427,307.3788836803701,ycw2013-08-20-40,10155
54.0,144.3309908545862,48.28097022681638,ycw2013-08-20-41,10155
64.0,183.462483504322,79.7047446273618,ycw2013-08-20-42,10155
56.0,284.2557221475809,62.5106039176294,ycw2013-08-20-43,10155
61.0,114.6859206653924,210.73595486359835,ycw2013-08-20-44,10155
51.0,114.09301926160856,114.6859274506105,ycw2013-08-20-45,10155
44.0,108.75690662755363,150.26001167764304,ycw2013-08-20-45,10155
53.0,120.61493470323116,251.0532503209019,ycw2013-08-20-48,10155
70.0,63.10349853619522,214.2933632863016,ycw2013-08-20-50,10155
61.0,38.20163957727243,178.1263776554852,ycw2013-08-20-51,10155
53.0,165.08253998702185,353.62519317551244,ycw2013-08-20-52,10155
61.0,248.6816379205483,95.1201811257426,ycw2013-08-20-53,10155
72.0,269.433187052984,32.27263232465174,ycw2013-08-20-54,10155
58.0,98.08468135944388,180.4979832706207,ycw2013-09-10-13,10155
67.0,118.24332908809568,428.9236714560647,ycw2013-09-10-14,10155
44.0,357.18259481299765,199.4708281917047,ycw2013-09-10-15,10157
60.0,131.88005006642803,474.57707050046577,ycw2013-09-10-16,10155
62.0,369.0406228886752,480.50609358526185,ycw2013-09-10-19,10157
63.0,400.4643972892205,222.001081535492,ycw2013-09-10-1,10157
58.0,97.49177995566,290.1847429706377,ycw2013-09-10-21,10155
58.0,197.0992157913512,80.29764603114569,ycw2013-09-10-27,10155
55.0,467.46225591679854,259.35386997387616,ycw2013-09-10-28,10155
75.0,16.8571890410529,149.07420887007527,ycw2013-09-10-36,10155
67.0,424.77335484435946,283.0699261252312,ycw2013-09-10-37,10155
64.0,219.03656773135447,409.9508265349806,ycw2013-09-10-39,10155
60.0,396.9069888665173,321.01561596739924,ycw2013-09-10-42,10155
64.0,217.9346471253949,208.12795111028143,ycw2013-09-10-44,10155
78.0,452.6397208222016,459.75454445282617,ycw2013-09-10-46,10155
50.0,401.0572986930045,462.1261500679617,ycw2013-09-10-8,10157
72.0,179.90507508161872,75.55443480087467,ycw2013-09-10-9,10155
60.0,112.90721645404078,258.7609685700924,ycw2013-11-06-26,10155
65.0,452.0809157661464,80.72953560391005,ycw2013-11-24-13,10139
61.0,443.471532766208,65.80660507068359,ycw2013-11-24-13,10139
56.0,374.5964687667012,69.25035827065892,ycw2013-11-24-14,10139
54.0,348.7683197668861,53.75346887076989,ycw2013-11-24-14,10139
66.0,331.5495537670094,454.3767578012345,ycw2013-11-24-14,10139
61.0,110.57539010192504,147.30876413676663,ycw2013-11-24-16,10139
69.0,93.06082733591197,170.71003333312882,ycw2013-11-24-16,10139
74.0,115.424919530397,146.8141540020352,ycw2013-11-24-16,10139
67.0,254.71376540248832,126.89156685898251,ycw2013-11-24-17,10139
71.0,262.187078264144,140.85985576643856,ycw2013-11-24-17,10139
71.0,234.9948362724599,105.73654319384656,ycw2013-11-24-17,10139
71.0,461.8382164994098,276.44950913584194,ycw2013-11-24-18,10139
48.0,455.5246689661217,370.0048044018387,ycw2013-11-24-18,10139
72.0,98.88606471747012,218.43271252542985,ycw2013-11-24-19,10139
67.0,411.6361936604265,143.7911894373548,ycw2013-11-24-1,10139
56.0,207.57443856789712,135.25562793685293,ycw2013-11-24-24,10139
54.0,188.0598371013702,140.42125773681596,ycw2013-11-24-24,10139
51.0,166.82335903485563,157.06606487003012,ycw2013-11-24-24,10139
59.0,168.54523563484327,149.03064073675432,ycw2013-11-24-24,10139
42.0,303.9995281672067,66.95452280400866,ycw2013-11-24-24,10139
68.0,437.1579852329198,447.4892514012839,ycw2013-11-24-2,10139
64.0,81.8774467687972,329.2537248687972,ycw2013-11-24-5,10139
66.0,164.52752356820537,431.9923620013949,ycw2013-11-24-5,10139
70.0,178.30253636810676,449.2111280012716,ycw2013-11-24-5,10139
74.0,157.06605830159214,411.9038016682053,ycw2013-11-24-5,10139
75.0,167.9712767681807,429.122567668082,ycw2013-11-24-5,10139
64.0,65.23263963558306,314.3307943355707,ycw2013-11-24-5,10139
78.0,122.85118138064313,334.87607326560965,ycw2017-11-30-30,10168
78.0,152.5991943547489,332.0278592574506,ycw2017-11-30-30,10168
