tomo_id,Z,Y,X,voxel_spacing,ori_num_motors,num_motors,ZA,YA,XA,V,VA,motor_z,motor_y,motor_x,motor_zA,motor_yA,motor_xA,motor_zyx,motor_zyxA
tomo_8f063a,300,960,928,13.1,1,1,3930.0,12576.0,12156.8,267264000,600833793024.0,159.0,382.0,99.0,2082.9,5004.2,1296.8999999999999,"[[159.0, 382.0, 99.0]]","[[2082.9, 5004.2, 1296.8999999999999]]"
tomo_8f4d60,300,960,928,15.6,1,1,4680.0,14976.0,14476.8,267264000,1014645325824.0,120.0,450.0,457.0,1872.0,7020.0,7129.2,"[[120.0, 450.0, 457.0]]","[[1872.0, 7020.0, 7129.2]]"
tomo_8f5995,300,960,928,13.1,1,1,3930.0,12576.0,12156.8,267264000,600833793024.0,157.0,330.0,220.0,2056.7,4323.0,2882.0,"[[157.0, 330.0, 220.0]]","[[2056.7, 4323.0, 2882.0]]"
tomo_91031e,300,960,928,16.8,0,0,5040.0,16128.0,15590.400000000001,267264000,1267267534848.0,-1.0,-1.0,-1.0,-16.8,-16.8,-16.8,[],[]
tomo_918e2b,300,960,928,13.1,1,1,3930.0,12576.0,12156.8,267264000,600833793024.0,210.0,489.0,540.0,2751.0,6405.9,7074.0,"[[210.0, 489.0, 540.0]]","[[2751.0, 6405.9, 7074.0]]"
tomo_91beab,500,924,956,19.7,0,0,9850.0,18202.8,18833.2,441672000,3376747183656.0,-1.0,-1.0,-1.0,-19.7,-19.7,-19.7,[],[]
tomo_91c84c,300,960,928,15.6,1,1,4680.0,14976.0,14476.8,267264000,1014645325824.0,126.0,462.0,638.0,1965.6,7207.2,9952.8,"[[126.0, 462.0, 638.0]]","[[1965.6, 7207.2, 9952.8]]"
tomo_935ae0,300,960,928,13.1,1,1,3930.0,12576.0,12156.8,267264000,600833793024.0,133.0,578.0,123.0,1742.3,7571.8,1611.3,"[[133.0, 578.0, 123.0]]","[[1742.3, 7571.8, 1611.3]]"
tomo_935f8a,300,960,928,16.8,0,0,5040.0,16128.0,15590.400000000001,267264000,1267267534848.0,-1.0,-1.0,-1.0,-16.8,-16.8,-16.8,[],[]
tomo_93c0b4,300,960,928,13.1,1,1,3930.0,12576.0,12156.8,267264000,600833793024.0,43.0,683.0,320.0,563.3,8947.3,4192.0,"[[43.0, 683.0, 320.0]]","[[563.3, 8947.3, 4192.0]]"
tomo_94a841,300,960,928,15.6,0,0,4680.0,14976.0,14476.8,267264000,1014645325824.0,-1.0,-1.0,-1.0,-15.6,-15.6,-15.6,[],[]
tomo_94c173,300,960,928,13.1,1,1,3930.0,12576.0,12156.8,267264000,600833793024.0,59.0,541.0,369.0,772.9,7087.099999999999,4833.9,"[[59.0, 541.0, 369.0]]","[[772.9, 7087.099999999999, 4833.9]]"
tomo_957567,300,960,928,13.1,0,0,3930.0,12576.0,12156.8,267264000,600833793024.0,-1.0,-1.0,-1.0,-13.1,-13.1,-13.1,[],[]
tomo_95c0eb,800,927,959,13.1,0,0,10480.0,12143.699999999999,12562.9,711194400,1598829729890.3997,-1.0,-1.0,-1.0,-13.1,-13.1,-13.1,[],[]
tomo_95e699,300,960,928,13.1,1,1,3930.0,12576.0,12156.8,267264000,600833793024.0,150.0,344.0,439.0,1965.0,4506.4,5750.9,"[[150.0, 344.0, 439.0]]","[[1965.0, 4506.4, 5750.9]]"
tomo_9674bf,300,960,928,13.1,1,1,3930.0,12576.0,12156.8,267264000,600833793024.0,90.0,601.0,156.0,1179.0,7873.099999999999,2043.6,"[[90.0, 601.0, 156.0]]","[[1179.0, 7873.099999999999, 2043.6]]"
tomo_971966,500,924,956,16.1,0,3,8050.000000000001,14876.400000000001,15391.600000000002,441672000,1843221365832.0007,218.125,75.0,480.5,3511.8125000000005,1207.5,7736.050000000001,"[[218.125, 75.0, 480.5], [218.125, 838.5, 480.5], [242.0, 838.5, 496.5]]","[[3511.8125000000005, 1207.5, 7736.050000000001], [3511.8125000000005, 13499.85, 7736.050000000001], [3896.2000000000003, 13499.85, 7993.650000000001]]"
tomo_9722d1,500,924,956,19.7,2,2,9850.0,18202.8,18833.2,441672000,3376747183656.0,286.0,80.0,642.0,5634.2,1576.0,12647.4,"[[286.0, 80.0, 642.0], [269.0, 67.0, 670.0]]","[[5634.2, 1576.0, 12647.4], [5299.3, 1319.8999999999999, 13199.0]]"
tomo_974fd4,300,928,928,16.8,0,1,5040.0,15590.400000000001,15590.400000000001,258355200,1225025283686.4001,155.75,643.5,323.25,2616.6,10810.800000000001,5430.6,"[[155.75, 643.5, 323.25]]","[[2616.6, 10810.800000000001, 5430.6]]"
tomo_975287,500,924,956,19.7,0,0,9850.0,18202.8,18833.2,441672000,3376747183656.0,-1.0,-1.0,-1.0,-19.7,-19.7,-19.7,[],[]
tomo_97876d,800,928,960,13.1,0,1,10480.0,12156.8,12576.0,712704000,1602223448063.9998,346.25,610.0,590.5,4535.875,7991.0,7735.55,"[[346.25, 610.0, 590.5]]","[[4535.875, 7991.0, 7735.55]]"
tomo_97a2c6,300,959,928,15.6,1,1,4680.0,14960.4,14476.8,266985600,1013588403609.6,158.0,404.0,182.0,2464.7999999999997,6302.4,2839.2,"[[158.0, 404.0, 182.0]]","[[2464.7999999999997, 6302.4, 2839.2]]"
tomo_983fce,500,928,960,13.1,0,0,6550.0,12156.8,12576.0,445440000,1001389655040.0,-1.0,-1.0,-1.0,-13.1,-13.1,-13.1,[],[]
tomo_98686a,300,960,928,13.1,1,1,3930.0,12576.0,12156.8,267264000,600833793024.0,226.0,586.0,545.0,2960.6,7676.599999999999,7139.5,"[[226.0, 586.0, 545.0]]","[[2960.6, 7676.599999999999, 7139.5]]"
tomo_98d455,300,959,928,15.6,1,1,4680.0,14960.4,14476.8,266985600,1013588403609.6,173.0,799.0,162.0,2698.7999999999997,12464.4,2527.2,"[[173.0, 799.0, 162.0]]","[[2698.7999999999997, 12464.4, 2527.2]]"
tomo_997240,500,924,956,19.7,2,2,9850.0,18202.8,18833.2,441672000,3376747183656.0,179.0,489.0,869.0,3526.2999999999997,9633.3,17119.3,"[[179.0, 489.0, 869.0], [199.0, 483.0, 882.0]]","[[3526.2999999999997, 9633.3, 17119.3], [3920.2999999999997, 9515.1, 17375.399999999998]]"
tomo_997437,300,959,928,15.6,1,1,4680.0,14960.4,14476.8,266985600,1013588403609.6,123.0,754.0,764.0,1918.8,11762.4,11918.4,"[[123.0, 754.0, 764.0]]","[[1918.8, 11762.4, 11918.4]]"
tomo_9986f0,300,960,928,13.1,1,1,3930.0,12576.0,12156.8,267264000,600833793024.0,208.0,556.0,376.0,2724.7999999999997,7283.599999999999,4925.599999999999,"[[208.0, 556.0, 376.0]]","[[2724.7999999999997, 7283.599999999999, 4925.599999999999]]"
tomo_9997b3,300,960,928,15.6,1,1,4680.0,14976.0,14476.8,267264000,1014645325824.0,237.0,491.0,442.0,3697.2,7659.599999999999,6895.2,"[[237.0, 491.0, 442.0]]","[[3697.2, 7659.599999999999, 6895.2]]"
tomo_99a3ce,300,960,928,13.1,1,1,3930.0,12576.0,12156.8,267264000,600833793024.0,81.0,574.0,665.0,1061.1,7519.4,8711.5,"[[81.0, 574.0, 665.0]]","[[1061.1, 7519.4, 8711.5]]"
tomo_9a7701,500,924,956,19.7,6,6,9850.0,18202.8,18833.2,441672000,3376747183656.0,166.0,258.0,87.0,3270.2,5082.599999999999,1713.8999999999999,"[[166.0, 258.0, 87.0], [220.0, 221.0, 762.0], [206.0, 231.0, 783.0], [229.0, 237.0, 794.0], [191.0, 252.0, 92.0], [213.0, 251.0, 804.0]]","[[3270.2, 5082.599999999999, 1713.8999999999999], [4334.0, 4353.7, 15011.4], [4058.2, 4550.7, 15425.099999999999], [4511.3, 4668.9, 15641.8], [3762.7, 4964.4, 1812.3999999999999], [4196.099999999999, 4944.7, 15838.8]]"
tomo_9ae65f,500,924,956,19.7,0,1,9850.0,18202.8,18833.2,441672000,3376747183656.0,210.625,678.5,379.5,4149.3125,13366.449999999999,7476.15,"[[210.625, 678.5, 379.5]]","[[4149.3125, 13366.449999999999, 7476.15]]"
tomo_9aee96,800,928,960,13.1,0,0,10480.0,12156.8,12576.0,712704000,1602223448063.9998,-1.0,-1.0,-1.0,-13.1,-13.1,-13.1,[],[]
tomo_9c0253,300,960,928,13.1,1,1,3930.0,12576.0,12156.8,267264000,600833793024.0,209.0,408.0,821.0,2737.9,5344.8,10755.1,"[[209.0, 408.0, 821.0]]","[[2737.9, 5344.8, 10755.1]]"
tomo_9cd09e,300,960,928,13.1,1,1,3930.0,12576.0,12156.8,267264000,600833793024.0,124.0,817.0,772.0,1624.3999999999999,10702.699999999999,10113.199999999999,"[[124.0, 817.0, 772.0]]","[[1624.3999999999999, 10702.699999999999, 10113.199999999999]]"
tomo_9cde9d,600,928,928,19.3,0,0,11580.0,17910.4,17910.4,516710400,3714660518092.801,-1.0,-1.0,-1.0,-19.3,-19.3,-19.3,[],[]
tomo_9d3a0e,300,960,928,13.1,1,1,3930.0,12576.0,12156.8,267264000,600833793024.0,157.0,787.0,355.0,2056.7,10309.699999999999,4650.5,"[[157.0, 787.0, 355.0]]","[[2056.7, 10309.699999999999, 4650.5]]"
tomo_9dbc12,500,924,956,16.1,0,0,8050.000000000001,14876.400000000001,15391.600000000002,441672000,1843221365832.0007,-1.0,-1.0,-1.0,-16.1,-16.1,-16.1,[],[]
tomo_9ed470,300,959,928,15.6,1,1,4680.0,14960.4,14476.8,266985600,1013588403609.6,160.0,270.0,665.0,2496.0,4212.0,10374.0,"[[160.0, 270.0, 665.0]]","[[2496.0, 4212.0, 10374.0]]"
tomo_9f1828,300,959,928,15.6,1,1,4680.0,14960.4,14476.8,266985600,1013588403609.6,113.0,219.0,665.0,1762.8,3416.4,10374.0,"[[113.0, 219.0, 665.0]]","[[1762.8, 3416.4, 10374.0]]"
tomo_9f222a,300,960,928,16.8,1,1,5040.0,16128.0,15590.400000000001,267264000,1267267534848.0,141.0,302.0,522.0,2368.8,5073.6,8769.6,"[[141.0, 302.0, 522.0]]","[[2368.8, 5073.6, 8769.6]]"
tomo_9f424e,800,928,928,19.3,0,0,15440.0,17910.4,17910.4,688947200,4952880690790.4,-1.0,-1.0,-1.0,-19.3,-19.3,-19.3,[],[]
tomo_9f918e,800,928,960,16.1,0,0,12880.000000000002,14940.800000000001,15456.000000000002,712704000,2974314061824.001,-1.0,-1.0,-1.0,-16.1,-16.1,-16.1,[],[]
tomo_9fc2b6,300,960,928,13.1,1,1,3930.0,12576.0,12156.8,267264000,600833793024.0,128.0,728.0,570.0,1676.8,9536.8,7467.0,"[[128.0, 728.0, 570.0]]","[[1676.8, 9536.8, 7467.0]]"
tomo_a020d7,300,928,928,13.1,1,1,3930.0,12156.8,12156.8,258355200,580805999923.2,202.0,438.0,320.0,2646.2,5737.8,4192.0,"[[202.0, 438.0, 320.0]]","[[2646.2, 5737.8, 4192.0]]"
tomo_a0cb00,300,960,928,13.1,1,1,3930.0,12576.0,12156.8,267264000,600833793024.0,88.0,529.0,700.0,1152.8,6929.9,9170.0,"[[88.0, 529.0, 700.0]]","[[1152.8, 6929.9, 9170.0]]"
tomo_a1a9a3,300,960,928,15.6,1,1,4680.0,14976.0,14476.8,267264000,1014645325824.0,78.0,590.0,125.0,1216.8,9204.0,1950.0,"[[78.0, 590.0, 125.0]]","[[1216.8, 9204.0, 1950.0]]"
tomo_a2a928,300,960,928,16.8,0,1,5040.0,16128.0,15590.400000000001,267264000,1267267534848.0,125.1875,506.25,651.0,2103.15,8505.0,10936.800000000001,"[[125.1875, 506.25, 651.0]]","[[2103.15, 8505.0, 10936.800000000001]]"
tomo_a2bf30,300,960,928,16.8,1,1,5040.0,16128.0,15590.400000000001,267264000,1267267534848.0,152.0,260.0,464.0,2553.6,4368.0,7795.200000000001,"[[152.0, 260.0, 464.0]]","[[2553.6, 4368.0, 7795.200000000001]]"
tomo_a37a5c,300,959,928,15.6,1,1,4680.0,14960.4,14476.8,266985600,1013588403609.6,161.0,748.0,709.0,2511.6,11668.8,11060.4,"[[161.0, 748.0, 709.0]]","[[2511.6, 11668.8, 11060.4]]"
tomo_a3ed10,800,928,960,13.1,0,0,10480.0,12156.8,12576.0,712704000,1602223448063.9998,-1.0,-1.0,-1.0,-13.1,-13.1,-13.1,[],[]
tomo_a46b26,300,960,928,15.6,1,1,4680.0,14976.0,14476.8,267264000,1014645325824.0,175.0,492.0,658.0,2730.0,7675.2,10264.8,"[[175.0, 492.0, 658.0]]","[[2730.0, 7675.2, 10264.8]]"
tomo_a4c52f,300,960,928,15.6,1,1,4680.0,14976.0,14476.8,267264000,1014645325824.0,94.0,421.0,402.0,1466.3999999999999,6567.599999999999,6271.2,"[[94.0, 421.0, 402.0]]","[[1466.3999999999999, 6567.599999999999, 6271.2]]"
tomo_a4f419,800,928,960,16.1,0,0,12880.000000000002,14940.800000000001,15456.000000000002,712704000,2974314061824.001,-1.0,-1.0,-1.0,-16.1,-16.1,-16.1,[],[]
tomo_a537dd,300,960,928,15.6,1,1,4680.0,14976.0,14476.8,267264000,1014645325824.0,49.0,512.0,373.0,764.4,7987.2,5818.8,"[[49.0, 512.0, 373.0]]","[[764.4, 7987.2, 5818.8]]"
tomo_a549d6,300,960,928,13.1,2,2,3930.0,12576.0,12156.8,267264000,600833793024.0,170.0,355.0,735.0,2227.0,4650.5,9628.5,"[[170.0, 355.0, 735.0], [97.0, 268.0, 771.0]]","[[2227.0, 4650.5, 9628.5], [1270.7, 3510.7999999999997, 10100.1]]"
tomo_a5ac23,300,959,928,15.6,2,2,4680.0,14960.4,14476.8,266985600,1013588403609.6,171.0,438.0,138.0,2667.6,6832.8,2152.7999999999997,"[[171.0, 438.0, 138.0], [169.0, 574.0, 895.0]]","[[2667.6, 6832.8, 2152.7999999999997], [2636.4, 8954.4, 13962.0]]"
tomo_a6646f,800,928,960,13.1,0,0,10480.0,12156.8,12576.0,712704000,1602223448063.9998,-1.0,-1.0,-1.0,-13.1,-13.1,-13.1,[],[]
tomo_a67e9f,500,924,956,19.7,1,1,9850.0,18202.8,18833.2,441672000,3376747183656.0,277.0,158.0,774.0,5456.9,3112.6,15247.8,"[[277.0, 158.0, 774.0]]","[[5456.9, 3112.6, 15247.8]]"
tomo_a72a52,800,928,960,13.1,0,0,10480.0,12156.8,12576.0,712704000,1602223448063.9998,-1.0,-1.0,-1.0,-13.1,-13.1,-13.1,[],[]
tomo_a75c98,300,960,928,13.1,1,1,3930.0,12576.0,12156.8,267264000,600833793024.0,107.0,456.0,346.0,1401.7,5973.599999999999,4532.599999999999,"[[107.0, 456.0, 346.0]]","[[1401.7, 5973.599999999999, 4532.599999999999]]"
tomo_a8073d,500,928,960,13.1,3,3,6550.0,12156.8,12576.0,445440000,1001389655040.0,387.0,59.0,188.0,5069.7,772.9,2462.7999999999997,"[[387.0, 59.0, 188.0], [433.0, 475.0, 352.0], [435.0, 308.0, 285.0]]","[[5069.7, 772.9, 2462.7999999999997], [5672.3, 6222.5, 4611.2], [5698.5, 4034.7999999999997, 3733.5]]"
tomo_a81e01,300,959,928,15.6,1,1,4680.0,14960.4,14476.8,266985600,1013588403609.6,162.0,278.0,70.0,2527.2,4336.8,1092.0,"[[162.0, 278.0, 70.0]]","[[2527.2, 4336.8, 1092.0]]"
tomo_a84050,300,928,928,13.1,2,2,3930.0,12156.8,12156.8,258355200,580805999923.2,80.0,771.0,150.0,1048.0,10100.1,1965.0,"[[80.0, 771.0, 150.0], [150.0, 458.0, 606.0]]","[[1048.0, 10100.1, 1965.0], [1965.0, 5999.8, 7938.599999999999]]"
tomo_a8bf76,300,960,928,13.1,1,1,3930.0,12576.0,12156.8,267264000,600833793024.0,143.0,335.0,383.0,1873.3,4388.5,5017.3,"[[143.0, 335.0, 383.0]]","[[1873.3, 4388.5, 5017.3]]"
tomo_a910fe,300,960,928,13.1,1,1,3930.0,12576.0,12156.8,267264000,600833793024.0,78.0,377.0,326.0,1021.8,4938.7,4270.599999999999,"[[78.0, 377.0, 326.0]]","[[1021.8, 4938.7, 4270.599999999999]]"
tomo_a9d067,500,924,956,19.7,3,3,9850.0,18202.8,18833.2,441672000,3376747183656.0,250.0,657.0,564.0,4925.0,12942.9,11110.8,"[[250.0, 657.0, 564.0], [192.0, 642.0, 745.0], [199.0, 666.0, 725.0]]","[[4925.0, 12942.9, 11110.8], [3782.3999999999996, 12647.4, 14676.5], [3920.2999999999997, 13120.199999999999, 14282.5]]"
tomo_aaa1fd,300,960,928,15.6,0,0,4680.0,14976.0,14476.8,267264000,1014645325824.0,-1.0,-1.0,-1.0,-15.6,-15.6,-15.6,[],[]
tomo_ab30af,500,1024,1440,13.3,0,0,6650.0,13619.2,19152.0,737280000,1734552207360.0,-1.0,-1.0,-1.0,-13.3,-13.3,-13.3,[],[]
tomo_ab78d0,800,928,960,13.1,0,1,10480.0,12156.8,12576.0,712704000,1602223448063.9998,395.25,307.25,473.5,5177.775,4024.975,6202.849999999999,"[[395.25, 307.25, 473.5]]","[[5177.775, 4024.975, 6202.849999999999]]"
tomo_ab804d,800,928,960,13.1,0,1,10480.0,12156.8,12576.0,712704000,1602223448063.9998,366.0,375.75,678.5,4794.599999999999,4922.325,8888.35,"[[366.0, 375.75, 678.5]]","[[4794.599999999999, 4922.325, 8888.35]]"
tomo_abac2e,300,959,928,15.6,1,1,4680.0,14960.4,14476.8,266985600,1013588403609.6,155.0,535.0,96.0,2418.0,8346.0,1497.6,"[[155.0, 535.0, 96.0]]","[[2418.0, 8346.0, 1497.6]]"
tomo_abb45a,300,960,928,13.1,1,1,3930.0,12576.0,12156.8,267264000,600833793024.0,156.0,748.0,688.0,2043.6,9798.8,9012.8,"[[156.0, 748.0, 688.0]]","[[2043.6, 9798.8, 9012.8]]"
tomo_abbd3b,800,928,928,19.3,0,0,15440.0,17910.4,17910.4,688947200,4952880690790.4,-1.0,-1.0,-1.0,-19.3,-19.3,-19.3,[],[]
tomo_ac4f0d,800,928,960,16.1,0,0,12880.000000000002,14940.800000000001,15456.000000000002,712704000,2974314061824.001,-1.0,-1.0,-1.0,-16.1,-16.1,-16.1,[],[]
tomo_ac9fef,500,924,956,19.7,0,1,9850.0,18202.8,18833.2,441672000,3376747183656.0,165.125,2.748046875,444.5,3252.9625,54.136523437499996,8756.65,"[[165.125, 2.748046875, 444.5]]","[[3252.9625, 54.136523437499996, 8756.65]]"
tomo_acadd7,300,960,928,15.6,1,1,4680.0,14976.0,14476.8,267264000,1014645325824.0,60.0,488.0,759.0,936.0,7612.8,11840.4,"[[60.0, 488.0, 759.0]]","[[936.0, 7612.8, 11840.4]]"
tomo_adc026,300,959,928,15.6,1,1,4680.0,14960.4,14476.8,266985600,1013588403609.6,157.0,432.0,776.0,2449.2,6739.2,12105.6,"[[157.0, 432.0, 776.0]]","[[2449.2, 6739.2, 12105.6]]"
tomo_ae347a,500,924,956,19.7,2,2,9850.0,18202.8,18833.2,441672000,3376747183656.0,180.0,775.0,596.0,3546.0,15267.5,11741.199999999999,"[[180.0, 775.0, 596.0], [206.0, 788.0, 581.0]]","[[3546.0, 15267.5, 11741.199999999999], [4058.2, 15523.599999999999, 11445.699999999999]]"
tomo_aeaf51,500,1024,1440,13.3,0,0,6650.0,13619.2,19152.0,737280000,1734552207360.0,-1.0,-1.0,-1.0,-13.3,-13.3,-13.3,[],[]
tomo_aec312,500,924,956,19.7,2,2,9850.0,18202.8,18833.2,441672000,3376747183656.0,239.0,542.0,381.0,4708.3,10677.4,7505.7,"[[239.0, 542.0, 381.0], [250.0, 532.0, 407.0]]","[[4708.3, 10677.4, 7505.7], [4925.0, 10480.4, 8017.9]]"
tomo_aff073,500,924,956,16.1,0,3,8050.000000000001,14876.400000000001,15391.600000000002,441672000,1843221365832.0007,258.0,615.5,687.0,4153.8,9909.550000000001,11060.7,"[[258.0, 615.5, 687.0], [202.25, 67.0625, 59.125], [249.875, 409.0, 695.0]]","[[4153.8, 9909.550000000001, 11060.7], [3256.2250000000004, 1079.7062500000002, 951.9125000000001], [4022.9875, 6584.900000000001, 11189.500000000002]]"
tomo_b03f81,300,960,928,13.1,1,1,3930.0,12576.0,12156.8,267264000,600833793024.0,116.0,439.0,767.0,1519.6,5750.9,10047.699999999999,"[[116.0, 439.0, 767.0]]","[[1519.6, 5750.9, 10047.699999999999]]"
tomo_b0ded6,500,924,956,19.7,2,2,9850.0,18202.8,18833.2,441672000,3376747183656.0,267.0,343.0,834.0,5259.9,6757.099999999999,16429.8,"[[267.0, 343.0, 834.0], [247.0, 335.0, 838.0]]","[[5259.9, 6757.099999999999, 16429.8], [4865.9, 6599.5, 16508.6]]"
tomo_b0e5c6,300,928,928,15.6,1,1,4680.0,14476.8,14476.8,258355200,980823814963.2,133.0,593.0,861.0,2074.7999999999997,9250.8,13431.6,"[[133.0, 593.0, 861.0]]","[[2074.7999999999997, 9250.8, 13431.6]]"
tomo_b10aa4,300,960,928,15.6,0,0,4680.0,14976.0,14476.8,267264000,1014645325824.0,-1.0,-1.0,-1.0,-15.6,-15.6,-15.6,[],[]
tomo_b11ddc,300,960,928,19.2,0,0,5760.0,18432.0,17817.6,267264000,1891664658431.9998,-1.0,-1.0,-1.0,-19.2,-19.2,-19.2,[],[]
tomo_b18127,500,924,956,19.7,0,0,9850.0,18202.8,18833.2,441672000,3376747183656.0,-1.0,-1.0,-1.0,-19.7,-19.7,-19.7,[],[]
tomo_b24f1a,300,960,928,15.6,0,0,4680.0,14976.0,14476.8,267264000,1014645325824.0,-1.0,-1.0,-1.0,-15.6,-15.6,-15.6,[],[]
tomo_b28579,800,927,959,13.1,0,0,10480.0,12143.699999999999,12562.9,711194400,1598829729890.3997,-1.0,-1.0,-1.0,-13.1,-13.1,-13.1,[],[]
tomo_b2b342,300,960,928,15.6,0,0,4680.0,14976.0,14476.8,267264000,1014645325824.0,-1.0,-1.0,-1.0,-15.6,-15.6,-15.6,[],[]
tomo_b2eb0c,500,1024,1440,13.3,0,0,6650.0,13619.2,19152.0,737280000,1734552207360.0,-1.0,-1.0,-1.0,-13.3,-13.3,-13.3,[],[]
tomo_b2ebbc,300,960,928,13.1,1,1,3930.0,12576.0,12156.8,267264000,600833793024.0,107.0,461.0,234.0,1401.7,6039.099999999999,3065.4,"[[107.0, 461.0, 234.0]]","[[1401.7, 6039.099999999999, 3065.4]]"
tomo_b33d4e,500,928,960,13.1,2,2,6550.0,12156.8,12576.0,445440000,1001389655040.0,434.0,237.0,734.0,5685.4,3104.7,9615.4,"[[434.0, 237.0, 734.0], [412.0, 285.0, 769.0]]","[[5685.4, 3104.7, 9615.4], [5397.2, 3733.5, 10073.9]]"
tomo_b4a1f0,500,924,956,19.7,4,4,9850.0,18202.8,18833.2,441672000,3376747183656.0,208.0,723.0,402.0,4097.599999999999,14243.1,7919.4,"[[208.0, 723.0, 402.0], [226.0, 723.0, 373.0], [202.0, 716.0, 367.0], [223.0, 679.0, 886.0]]","[[4097.599999999999, 14243.1, 7919.4], [4452.2, 14243.1, 7348.099999999999], [3979.3999999999996, 14105.199999999999, 7229.9], [4393.099999999999, 13376.3, 17454.2]]"
tomo_b4d92b,300,960,928,13.1,1,1,3930.0,12576.0,12156.8,267264000,600833793024.0,96.0,625.0,647.0,1257.6,8187.5,8475.699999999999,"[[96.0, 625.0, 647.0]]","[[1257.6, 8187.5, 8475.699999999999]]"
tomo_b4d9da,800,928,960,13.1,0,0,10480.0,12156.8,12576.0,712704000,1602223448063.9998,-1.0,-1.0,-1.0,-13.1,-13.1,-13.1,[],[]
tomo_b50c0f,300,928,928,15.6,1,1,4680.0,14476.8,14476.8,258355200,980823814963.2,143.0,710.0,779.0,2230.7999999999997,11076.0,12152.4,"[[143.0, 710.0, 779.0]]","[[2230.7999999999997, 11076.0, 12152.4]]"
tomo_b54396,300,960,928,13.1,1,1,3930.0,12576.0,12156.8,267264000,600833793024.0,40.0,630.0,335.0,524.0,8253.0,4388.5,"[[40.0, 630.0, 335.0]]","[[524.0, 8253.0, 4388.5]]"
tomo_b7becf,800,927,959,13.1,0,0,10480.0,12143.699999999999,12562.9,711194400,1598829729890.3997,-1.0,-1.0,-1.0,-13.1,-13.1,-13.1,[],[]
tomo_b7d014,500,928,960,13.1,2,2,6550.0,12156.8,12576.0,445440000,1001389655040.0,176.0,381.0,274.0,2305.6,4991.099999999999,3589.4,"[[176.0, 381.0, 274.0], [181.0, 556.0, 329.0]]","[[2305.6, 4991.099999999999, 3589.4], [2371.1, 7283.599999999999, 4309.9]]"
tomo_b7d94c,300,960,928,13.1,1,1,3930.0,12576.0,12156.8,267264000,600833793024.0,105.0,747.0,659.0,1375.5,9785.699999999999,8632.9,"[[105.0, 747.0, 659.0]]","[[1375.5, 9785.699999999999, 8632.9]]"
tomo_b80310,300,928,928,13.1,1,1,3930.0,12156.8,12156.8,258355200,580805999923.2,123.0,429.0,296.0,1611.3,5619.9,3877.6,"[[123.0, 429.0, 296.0]]","[[1611.3, 5619.9, 3877.6]]"
tomo_b8595d,300,928,928,16.8,0,0,5040.0,15590.400000000001,15590.400000000001,258355200,1225025283686.4001,-1.0,-1.0,-1.0,-16.8,-16.8,-16.8,[],[]
tomo_b87c8e,300,960,928,13.1,0,1,3930.0,12576.0,12156.8,267264000,600833793024.0,141.125,326.75,463.5,1848.7375,4280.425,6071.849999999999,"[[141.125, 326.75, 463.5]]","[[1848.7375, 4280.425, 6071.849999999999]]"
tomo_b8f096,300,960,928,13.1,1,1,3930.0,12576.0,12156.8,267264000,600833793024.0,142.0,596.0,584.0,1860.2,7807.599999999999,7650.4,"[[142.0, 596.0, 584.0]]","[[1860.2, 7807.599999999999, 7650.4]]"
tomo_b9088c,300,960,928,15.6,0,0,4680.0,14976.0,14476.8,267264000,1014645325824.0,-1.0,-1.0,-1.0,-15.6,-15.6,-15.6,[],[]
tomo_b93a2d,300,960,928,16.8,0,0,5040.0,16128.0,15590.400000000001,267264000,1267267534848.0,-1.0,-1.0,-1.0,-16.8,-16.8,-16.8,[],[]
tomo_b98cf6,800,928,960,13.1,0,0,10480.0,12156.8,12576.0,712704000,1602223448063.9998,-1.0,-1.0,-1.0,-13.1,-13.1,-13.1,[],[]
tomo_b9de3e,500,1024,1440,13.3,0,0,6650.0,13619.2,19152.0,737280000,1734552207360.0,-1.0,-1.0,-1.0,-13.3,-13.3,-13.3,[],[]
tomo_b9eb9a,300,960,928,15.6,0,0,4680.0,14976.0,14476.8,267264000,1014645325824.0,-1.0,-1.0,-1.0,-15.6,-15.6,-15.6,[],[]
tomo_ba37ec,300,960,928,15.6,1,1,4680.0,14976.0,14476.8,267264000,1014645325824.0,149.0,601.0,365.0,2324.4,9375.6,5694.0,"[[149.0, 601.0, 365.0]]","[[2324.4, 9375.6, 5694.0]]"
tomo_ba76d8,800,928,928,19.3,0,0,15440.0,17910.4,17910.4,688947200,4952880690790.4,-1.0,-1.0,-1.0,-19.3,-19.3,-19.3,[],[]
tomo_ba9b3d,300,959,928,15.6,1,1,4680.0,14960.4,14476.8,266985600,1013588403609.6,139.0,856.0,343.0,2168.4,13353.6,5350.8,"[[139.0, 856.0, 343.0]]","[[2168.4, 13353.6, 5350.8]]"
tomo_bad724,800,928,960,13.1,0,1,10480.0,12156.8,12576.0,712704000,1602223448063.9998,326.75,678.5,532.0,4280.425,8888.35,6969.2,"[[326.75, 678.5, 532.0]]","[[4280.425, 8888.35, 6969.2]]"
tomo_bad7b3,300,959,928,15.6,2,2,4680.0,14960.4,14476.8,266985600,1013588403609.6,194.0,383.0,682.0,3026.4,5974.8,10639.199999999999,"[[194.0, 383.0, 682.0], [142.0, 177.0, 745.0]]","[[3026.4, 5974.8, 10639.199999999999], [2215.2, 2761.2, 11622.0]]"
